"record_id"	"park_name"	"category"	"order"	"family"	"scientific_name"	"common_name"	"record_status"	"occurrence"	"nativeness"	"abundance"	"conservation_status"	"seasonality"	"park_code"	"state"	"acres"	"latitude"	"longitude"	"day"	"month"	"year"	"annual_pass"	"per_person"
"CONG-1319"	"Congaree National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma talpoideum"	"Mole Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1320"	"Congaree National Park"	"Amphibian"	"Caudata"	"Amphiumidae"	"Amphiuma means"	"Two-Toed Amphiuma"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1322"	"Congaree National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus auriculatus"	"Southern Dusky Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1324"	"Congaree National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea guttolineata"	"Three-Lined Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1325"	"Congaree National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea quadridigitata"	"Dwarf Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1326"	"Congaree National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon chlorobryonis"	"Atlantic Coast Slimy Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1327"	"Congaree National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Pseudotriton montanus"	"Eastern Mud Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1328"	"Congaree National Park"	"Amphibian"	"Caudata"	"Proteidae"	"Necturus punctatus"	"Dwarf Waterdog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1329"	"Congaree National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Notophthalmus viridescens"	"Eastern Newt"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CONG-1331"	"Congaree National Park"	"Amphibian"	"Caudata"	"Sirenidae"	"Siren lacertina"	"Greater Siren"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CONG"	"SC"	26546	33.78	-80.78	10	11	2003	0	0
"CRLA-1371"	"Crater Lake National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo boreas"	"Western Toad"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1373"	"Crater Lake National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris regilla"	"Pacific Treefrog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1374"	"Crater Lake National Park"	"Amphibian"	"Anura"	"Leiopelmatidae"	"Ascaphus truei"	"Tailed Frog"	"Approved"	"Present"	"Native"	"Unknown"	"Species of Concern"	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1375"	"Crater Lake National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana aurora"	"Red-Legged Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1376"	"Crater Lake National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana boylii"	"Foothill Yellow-Legged Frog"	"Approved"	"Not Confirmed"	"Native"	NA	"Under Review"	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1377"	"Crater Lake National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana cascadae"	"Cascades Frog"	"Approved"	"Present"	"Native"	"Unknown"	"Under Review"	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1378"	"Crater Lake National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Not Present (False Report)"	"Not Native"	NA	NA	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1379"	"Crater Lake National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pretiosa"	"Oregon Spotted Frog"	"Approved"	"Not Confirmed"	"Native"	NA	"Threatened"	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1381"	"Crater Lake National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma gracile"	"Northwestern Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	"Species of Concern"	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1382"	"Crater Lake National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma macrodactylum"	"Long-Toed Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1383"	"Crater Lake National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Dicamptodon tenebrosus"	"Pacific Giant Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	"Species of Concern"	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1384"	"Crater Lake National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Aneides ferreus"	"Clouded Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1385"	"Crater Lake National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Ensatina eschscholtzii"	"Ensatina"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1386"	"Crater Lake National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Taricha granulosa"	"Rough-Skinned Newt"	"Approved"	"Present"	"Native"	NA	"Species of Concern"	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1387"	"Crater Lake National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Taricha granulosa granulosa"	"Northern Roughskin Newt"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1388"	"Crater Lake National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Taricha granulosa mazamae"	"Crater Lake Newt"	"Approved"	"Present"	"Native"	NA	NA	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CRLA-1389"	"Crater Lake National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Taricha torosa"	"California Newt"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CRLA"	"OR"	183224	42.94	-122.1	22	5	1902	55	15
"CUVA-1316"	"Cuyahoga Valley National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo americanus"	"American Toad"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1317"	"Cuyahoga Valley National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla versicolor"	"Gray Treefrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1318"	"Cuyahoga Valley National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris crucifer crucifer"	"Northern Spring Peeper"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1319"	"Cuyahoga Valley National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris triseriata"	"Western Chorus Frog"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1320"	"Cuyahoga Valley National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1321"	"Cuyahoga Valley National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana clamitans"	"Green Frog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1322"	"Cuyahoga Valley National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana palustris"	"Pickerel Frog"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1323"	"Cuyahoga Valley National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1324"	"Cuyahoga Valley National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana sylvatica"	"Wood Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1325"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma jeffersonianum"	"Jefferson Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1326"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma maculatum"	"Spotted Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1327"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma opacum"	"Marbled Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1328"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma texanum"	"Small-Mouthed Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1329"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1330"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Desmognathus fuscus"	"Northern Dusky Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1331"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea bislineata"	"Northern Two-Lined Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1332"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Eurycea longicauda"	"Long-Tailed Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1333"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Hemidactylium scutatum"	"Four-Toed Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1334"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon cinereus"	"Eastern Red-Backed Salamander"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1335"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon glutinosus"	"Northern Slimy Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1336"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon richmondi"	"Ravine Salamander"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1337"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Pseudotriton ruber"	"Red Salamander"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1338"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Proteidae"	"Necturus maculosus"	"Common Mudpuppy"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"CUVA-1339"	"Cuyahoga Valley National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Notophthalmus viridescens"	"Eastern Newt"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"CUVA"	"OH"	32950	41.24	-81.55	11	11	2000	0	0
"DENA-1222"	"Denali National Park and Preserve"	"Amphibian"	"Anura"	"Ranidae"	"Rana sylvatica"	"Wood Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"DENA"	"AK"	3372402	63.33	-150.5	26	2	1917	45	15
"DEVA-1833"	"Death Valley National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus boreas X Anaxyrus punctatus"	"Hybrid Toads"	"Approved"	"Not Confirmed"	"Unknown"	NA	NA	NA	"DEVA"	"CA"	4740912	36.24	-116.82	31	10	1994	55	15
"DEVA-1836"	"Death Valley National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus boreas"	"Western Toad"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"DEVA"	"CA"	4740912	36.24	-116.82	31	10	1994	55	15
"DEVA-1837"	"Death Valley National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus exsul"	"Black Toad"	"Approved"	"Not Present (Historical Report)"	"Not Native"	NA	NA	NA	"DEVA"	"CA"	4740912	36.24	-116.82	31	10	1994	55	15
"DEVA-1838"	"Death Valley National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"DEVA"	"CA"	4740912	36.24	-116.82	31	10	1994	55	15
"DEVA-1864"	"Death Valley National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris hypochondriaca"	"Baja California Treefrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"DEVA"	"CA"	4740912	36.24	-116.82	31	10	1994	55	15
"DEVA-1868"	"Death Valley National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates catesbeianus"	"American Bullfrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"DEVA"	"CA"	4740912	36.24	-116.82	31	10	1994	55	15
"DEVA-1869"	"Death Valley National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates pipiens"	"Northern Leopard Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"DEVA"	"CA"	4740912	36.24	-116.82	31	10	1994	55	15
"DEVA-1886"	"Death Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Batrachoseps campi"	"Inyo Mountains Slender Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	"Under Review"	NA	"DEVA"	"CA"	4740912	36.24	-116.82	31	10	1994	55	15
"DEVA-1894"	"Death Valley National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Ensatina eschscholtzii"	"Ensatina"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"DEVA"	"CA"	4740912	36.24	-116.82	31	10	1994	55	15
"EVER-1473"	"Everglades National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo marinus"	"Cane Toad"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1474"	"Everglades National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo quercicus"	"Oak Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1475"	"Everglades National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo terrestris"	"Southern Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1476"	"Everglades National Park"	"Amphibian"	"Anura"	"Eleutherodactylidae"	"Eleutherodactylus planirostris"	"Greenhouse Frog"	"Approved"	"Present"	"Not Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1477"	"Everglades National Park"	"Amphibian"	"Anura"	"Hylidae"	"Acris gryllus dorsalis"	"Florida Cricket Frog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1478"	"Everglades National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla cinerea"	"Green Treefrog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1479"	"Everglades National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla squirella"	"Squirrel Treefrog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1480"	"Everglades National Park"	"Amphibian"	"Anura"	"Hylidae"	"Osteopilus septentrionalis"	"Cuban Treefrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1481"	"Everglades National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris nigrita verrucosa"	"Florida Chorus Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1482"	"Everglades National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris ocularis"	"Little Grass Frog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1483"	"Everglades National Park"	"Amphibian"	"Anura"	"Microhylidae"	"Gastrophryne carolinensis"	"Eastern Narrow-Mouthed Toad"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1484"	"Everglades National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana grylio"	"Pig Frog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1485"	"Everglades National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana sphenocephala"	"Southern Leopard Frog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1486"	"Everglades National Park"	"Amphibian"	"Caudata"	"Amphiumidae"	"Amphiuma means"	"Two-Toed Amphiuma"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1487"	"Everglades National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Notophthalmus viridescens piaropicola"	"Peninsula Newt"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1488"	"Everglades National Park"	"Amphibian"	"Caudata"	"Sirenidae"	"Pseudobranchus axanthus belli"	"Everglades Dwarf Siren"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"EVER-1489"	"Everglades National Park"	"Amphibian"	"Caudata"	"Sirenidae"	"Siren lacertina"	"Greater Siren"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"EVER"	"FL"	1508538	25.32	-80.93	30	5	1934	55	15
"GLAC-1350"	"Glacier National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo boreas"	"Western Toad"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"	NA	"GLAC"	"MT"	1013572	48.8	-114	11	5	1910	70	20
"GLAC-1351"	"Glacier National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris maculata"	"Boreal Chorus Frog"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GLAC"	"MT"	1013572	48.8	-114	11	5	1910	70	20
"GLAC-1352"	"Glacier National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris regilla"	"Pacific Treefrog"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GLAC"	"MT"	1013572	48.8	-114	11	5	1910	70	20
"GLAC-1353"	"Glacier National Park"	"Amphibian"	"Anura"	"Leiopelmatidae"	"Ascaphus montanus"	"Inland Tailed Frog"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GLAC"	"MT"	1013572	48.8	-114	11	5	1910	70	20
"GLAC-1354"	"Glacier National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana luteiventris"	"Columbia Spotted Frog"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	NA	"GLAC"	"MT"	1013572	48.8	-114	11	5	1910	70	20
"GLAC-1355"	"Glacier National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma macrodactylum"	"Long-Toed Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"GLAC"	"MT"	1013572	48.8	-114	11	5	1910	70	20
"GLBA-1319"	"Glacier Bay National Park and Preserve"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo boreas"	"Western Toad"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"	NA	"GLBA"	"AK"	3224840	58.5	-137	2	12	1980	0	0
"GLBA-1320"	"Glacier Bay National Park and Preserve"	"Amphibian"	"Anura"	"Ranidae"	"Rana aurora"	"Red-Legged Frog"	"Approved"	"Not Present"	"Not Native"	NA	NA	NA	"GLBA"	"AK"	3224840	58.5	-137	2	12	1980	0	0
"GLBA-1321"	"Glacier Bay National Park and Preserve"	"Amphibian"	"Anura"	"Ranidae"	"Rana sylvatica"	"Wood Frog"	"Approved"	"Not Present"	"Native"	NA	NA	NA	"GLBA"	"AK"	3224840	58.5	-137	2	12	1980	0	0
"GLBA-1322"	"Glacier Bay National Park and Preserve"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma gracile"	"Northwestern Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	"Species of Concern"	NA	"GLBA"	"AK"	3224840	58.5	-137	2	12	1980	0	0
"GLBA-1323"	"Glacier Bay National Park and Preserve"	"Amphibian"	"Caudata"	"Salamandridae"	"Taricha granulosa"	"Rough-Skinned Newt"	"Approved"	"Not Confirmed"	"Native"	NA	"Species of Concern"	NA	"GLBA"	"AK"	3224840	58.5	-137	2	12	1980	0	0
"GRBA-1501"	"Great Basin National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates catesbeianus"	"American Bullfrog"	"Approved"	"Not Present"	"Not Native"	NA	NA	NA	"GRBA"	"NV"	77180	38.98	-114.3	27	11	1986	0	0
"GRBA-1502"	"Great Basin National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates pipiens"	"Northern Leopard Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GRBA"	"NV"	77180	38.98	-114.3	27	11	1986	0	0
"GRBA-1505"	"Great Basin National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana luteiventris"	"Columbia Spotted Frog"	"Approved"	"Not Confirmed"	"Native"	NA	"Species of Concern"	NA	"GRBA"	"NV"	77180	38.98	-114.3	27	11	1986	0	0
"GRBA-1510"	"Great Basin National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea intermontana"	"Great Basin Spadefoot"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"GRBA"	"NV"	77180	38.98	-114.3	27	11	1986	0	0
"GRCA-1638"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus cognatus"	"Great Plains Toad"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1639"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1640"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus woodhousii woodhousii"	"Woodhouse's Toad"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1641"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Incilius alvarius"	"Colorado River Toad"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1642"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla arenicolor"	"Canyon Treefrog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1643"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates catesbeianus"	"American Bullfrog"	"Approved"	"Not Confirmed"	"Not Native"	NA	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1644"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates onca"	"Relict Leopard Frog"	"Approved"	"Not Confirmed"	"Native"	NA	"Under Review"	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1645"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates pipiens"	"Northern Leopard Frog"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
"GRCA-1646"	"Grand Canyon National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates yavapaiensis"	"Lowland Leopard Frog"	"Approved"	"Present"	"Native"	"Rare"	NA	NA	"GRCA"	"AZ"	1217403	36.06	-112.14	26	2	1919	70	20
